Marque;Modèle;Année;Puissance;Énergie;Boîte;Finition;Cote_Reference;Km_Reference;Decote_par_Km;Volume_Annonces;Qualite_Cote
TOYOTA;RAV4;1997;128;ESSENCE;MANUELLE;STANDARD;5900;172500;-0.02;3;C
TOYOTA;RAV4;2002;115;DIESEL;MANUELLE;STANDARD;5990;237933;-0.02;3;C
TOYOTA;RAV4;2004;115;DIESEL;MANUELLE;STANDARD;4750;207833;-0.02;3;C
TOYOTA;RAV4;2005;115;DIESEL;MANUELLE;STANDARD;5605;229828;-0.02;4;C
TOYOTA;RAV4;2007;136;DIESEL;MANUELLE;STANDARD;7990;188163;-0.02;4;C
TOYOTA;RAV4;2011;150;DIESEL;MANUELLE;STANDARD;9000;157760;-0.05;3;C
TOYOTA;RAV4;2012;150;DIESEL;MANUELLE;STANDARD;7000;211333;-0.05;3;C
TOYOTA;RAV4;2014;124;DIESEL;MANUELLE;STANDARD;11400;169352;-0.05;4;C
TOYOTA;RAV4;2015;124;DIESEL;MANUELLE;LIFE;11990;188000;-0.05;3;C
TOYOTA;RAV4;2016;155;HYBRIDE;AUTOMATIQUE;STANDARD;17440;171345;-0.05;4;C
TOYOTA;RAV4;2017;197;HYBRIDE;AUTOMATIQUE;STANDARD;19885;112747;-0.04766;10;C
TOYOTA;RAV4;2018;197;HYBRIDE;AUTOMATIQUE;STANDARD;20590;121130;-0.03696;8;C
TOYOTA;RAV4;2019;218;HYBRIDE;AUTOMATIQUE;COLLECTION;27000;121000;-0.05;3;C
TOYOTA;RAV4;2019;218;HYBRIDE;AUTOMATIQUE;LOUNGE;21450;147201;-0.05;3;C
TOYOTA;RAV4;2019;218;HYBRIDE;AUTOMATIQUE;STANDARD;26990;69133;-0.05;4;C
TOYOTA;RAV4;2020;218;HYBRIDE;AUTOMATIQUE;LOUNGE;27480;103008;-0.05;3;C
TOYOTA;RAV4;2020;218;HYBRIDE;AUTOMATIQUE;STANDARD;23940;125308;-0.05;4;C
TOYOTA;RAV4;2021;218;HYBRIDE;AUTOMATIQUE;COLLECTION;33490;87057;-0.07465;6;C
TOYOTA;RAV4;2021;218;HYBRIDE;AUTOMATIQUE;STANDARD;26900;111340;-0.07772;13;B
TOYOTA;RAV4;2021;222;HYBRIDE;AUTOMATIQUE;LOUNGE;34990;67962;-0.05;3;C
TOYOTA;RAV4;2022;218;HYBRIDE;AUTOMATIQUE;STANDARD;27490;89566;-0.0956;10;C
TOYOTA;RAV4;2022;222;HYBRIDE;AUTOMATIQUE;STANDARD;33990;64709;-0.05;3;C
TOYOTA;RAV4;2023;218;HYBRIDE;AUTOMATIQUE;STANDARD;33494;52437;-0.05;4;C
TOYOTA;RAV4;2024;218;HYBRIDE;AUTOMATIQUE;STANDARD;38500;30270;-0.05;3;C
TOYOTA;RAV4;2025;218;HYBRIDE;AUTOMATIQUE;LOUNGE;44994;10945;-0.05;4;C
TOYOTA;RAV4;2025;218;HYBRIDE;AUTOMATIQUE;STANDARD;42980;6991;-0.15;7;C
TOYOTA;RAV4;2025;306;HYBRIDE;AUTOMATIQUE;COLLECTION;54895;6225;-0.10386;10;C
TOYOTA;RAV4;2025;306;HYBRIDE;AUTOMATIQUE;DESIGN;48185;5637;-0.05;4;C
TOYOTA;TACOMA;2025;326;HYBRIDE;AUTOMATIQUE;STANDARD;109970;336;-0.05;3;C
TOYOTA;VERSO;2012;90;DIESEL;MANUELLE;STANDARD;5990;198666;-0.05;3;C
TOYOTA;VERSO;2014;112;DIESEL;MANUELLE;STANDARD;8800;174166;-0.05;3;C
TOYOTA;VERSO;2015;111;DIESEL;MANUELLE;FEEL;10990;143166;-0.05;3;C
TOYOTA;VERSO;2015;111;DIESEL;MANUELLE;STANDARD;8990;173192;-0.02713;5;C
TOYOTA;YARIS;1999;68;ESSENCE;MANUELLE;STANDARD;1595;163105;-0.02;4;C
TOYOTA;YARIS;2000;87;ESSENCE;MANUELLE;STANDARD;1800;192172;-0.005;5;C
TOYOTA;YARIS;2001;68;ESSENCE;MANUELLE;STANDARD;2000;197773;-0.00867;5;C
TOYOTA;YARIS;2002;68;ESSENCE;MANUELLE;STANDARD;1800;195900;-0.01;5;C
TOYOTA;YARIS;2003;0;DIESEL;MANUELLE;STANDARD;2990;272000;-0.02;3;C
TOYOTA;YARIS;2003;65;ESSENCE;MANUELLE;STANDARD;2990;179402;-0.01248;10;C
TOYOTA;YARIS;2004;87;ESSENCE;MANUELLE;STANDARD;2970;170404;-0.01176;14;B
TOYOTA;YARIS;2005;65;ESSENCE;MANUELLE;STANDARD;1650;189059;-0.01437;7;C
TOYOTA;YARIS;2006;87;ESSENCE;MANUELLE;STANDARD;3990;156986;-0.01561;21;B
TOYOTA;YARIS;2006;90;DIESEL;MANUELLE;STANDARD;2990;230219;-0.00951;9;C
TOYOTA;YARIS;2007;87;ESSENCE;MANUELLE;STANDARD;3750;161785;-0.01497;18;B
TOYOTA;YARIS;2007;90;DIESEL;MANUELLE;STANDARD;3990;230389;-0.01471;7;C
TOYOTA;YARIS;2008;87;ESSENCE;MANUELLE;STANDARD;4490;142158;-0.01776;19;B
TOYOTA;YARIS;2008;90;DIESEL;MANUELLE;STANDARD;3600;212861;-0.01388;9;C
TOYOTA;YARIS;2009;90;DIESEL;MANUELLE;STANDARD;3250;207910;-0.01284;10;C
TOYOTA;YARIS;2009;100;ESSENCE;MANUELLE;STANDARD;4100;163765;-0.02;16;B
TOYOTA;YARIS;2010;90;DIESEL;MANUELLE;STANDARD;3940;195733;-0.0139;6;C
TOYOTA;YARIS;2010;100;ESSENCE;MANUELLE;STANDARD;4994;147001;-0.01997;24;B
TOYOTA;YARIS;2011;69;ESSENCE;MANUELLE;STANDARD;5990;111932;-0.01868;7;C
TOYOTA;YARIS;2011;90;DIESEL;MANUELLE;STANDARD;4200;185372;-0.02067;11;B
TOYOTA;YARIS;2012;0;HYBRIDE;AUTOMATIQUE;STANDARD;9490;116945;-0.05;4;C
TOYOTA;YARIS;2012;69;ESSENCE;AUTOMATIQUE;STANDARD;11490;124066;-0.05;3;C
TOYOTA;YARIS;2012;69;ESSENCE;MANUELLE;STANDARD;6945;122380;-0.01909;22;B
TOYOTA;YARIS;2012;90;DIESEL;MANUELLE;STANDARD;5790;191510;-0.01977;13;B
TOYOTA;YARIS;2012;100;ESSENCE;MANUELLE;STANDARD;7990;92799;-0.05;4;C
TOYOTA;YARIS;2013;69;ESSENCE;MANUELLE;ACTIVE;7490;118666;-0.05;3;C
TOYOTA;YARIS;2013;69;ESSENCE;MANUELLE;STANDARD;7995;105687;-0.01133;12;B
TOYOTA;YARIS;2013;90;DIESEL;MANUELLE;STANDARD;6990;158204;-0.03477;7;C
TOYOTA;YARIS;2013;100;HYBRIDE;AUTOMATIQUE;STANDARD;9999;124121;-0.01274;9;C
TOYOTA;YARIS;2014;69;ESSENCE;MANUELLE;ACTIVE;7990;115483;-0.05;3;C
TOYOTA;YARIS;2014;69;ESSENCE;MANUELLE;STANDARD;7990;101397;-0.02804;15;B
TOYOTA;YARIS;2014;90;DIESEL;MANUELLE;STANDARD;6980;158656;-0.02349;8;C
TOYOTA;YARIS;2014;100;ESSENCE;MANUELLE;STANDARD;9695;89007;-0.05;4;C
TOYOTA;YARIS;2014;100;HYBRIDE;AUTOMATIQUE;STANDARD;9724;153812;-0.02611;10;C
TOYOTA;YARIS;2015;75;HYBRIDE;AUTOMATIQUE;STANDARD;11645;92283;-0.02689;20;B
TOYOTA;YARIS;2015;100;ESSENCE;MANUELLE;ACTIVE;7499;115185;-0.01636;5;C
TOYOTA;YARIS;2015;100;ESSENCE;MANUELLE;STANDARD;7749;103903;-0.04166;18;B
TOYOTA;YARIS;2016;100;ESSENCE;AUTOMATIQUE;STANDARD;12490;58671;-0.05;3;C
TOYOTA;YARIS;2016;100;ESSENCE;MANUELLE;ACTIVE;6500;171866;-0.05;3;C
TOYOTA;YARIS;2016;100;ESSENCE;MANUELLE;STANDARD;8999;98104;-0.03746;17;B
TOYOTA;YARIS;2016;100;HYBRIDE;AUTOMATIQUE;COLLECTION;12140;120850;-0.05;4;C
TOYOTA;YARIS;2016;100;HYBRIDE;AUTOMATIQUE;STANDARD;12480;86678;-0.0264;19;B
TOYOTA;YARIS;2017;75;HYBRIDE;AUTOMATIQUE;COLLECTION;13685;77275;-0.02424;8;C
TOYOTA;YARIS;2017;75;HYBRIDE;AUTOMATIQUE;STANDARD;12500;91402;-0.04027;15;B
TOYOTA;YARIS;2017;111;ESSENCE;MANUELLE;COLLECTION;12990;84338;-0.05;3;C
TOYOTA;YARIS;2017;111;ESSENCE;MANUELLE;STANDARD;11290;74229;-0.03076;11;B
TOYOTA;YARIS;2018;70;ESSENCE;MANUELLE;DESIGN;12985;64583;-0.05;4;C
TOYOTA;YARIS;2018;70;ESSENCE;MANUELLE;STANDARD;10740;83482;-0.04;8;C
TOYOTA;YARIS;2018;100;HYBRIDE;AUTOMATIQUE;COLLECTION;15480;60332;-0.03395;5;C
TOYOTA;YARIS;2018;100;HYBRIDE;AUTOMATIQUE;STANDARD;13990;70798;-0.02717;30;B
TOYOTA;YARIS;2019;100;HYBRIDE;AUTOMATIQUE;COLLECTION;14990;71304;-0.04;6;C
TOYOTA;YARIS;2019;100;HYBRIDE;AUTOMATIQUE;GR SPORT;14990;70745;-0.05;3;C
TOYOTA;YARIS;2019;100;HYBRIDE;AUTOMATIQUE;STANDARD;13999;70996;-0.03449;42;A
TOYOTA;YARIS;2019;110;ESSENCE;MANUELLE;DESIGN;12990;68579;-0.02962;15;B
TOYOTA;YARIS;2019;110;ESSENCE;MANUELLE;STANDARD;11500;72020;-0.01603;25;B
TOYOTA;YARIS;2020;72;ESSENCE;AUTOMATIQUE;STANDARD;14190;76342;-0.04336;7;C
TOYOTA;YARIS;2020;72;ESSENCE;MANUELLE;STANDARD;12490;59570;-0.02634;27;B
TOYOTA;YARIS;2020;100;HYBRIDE;AUTOMATIQUE;COLLECTION;17680;54197;-0.05;4;C
TOYOTA;YARIS;2020;100;HYBRIDE;AUTOMATIQUE;DESIGN;17990;65089;-0.01418;5;C
TOYOTA;YARIS;2020;100;HYBRIDE;AUTOMATIQUE;GR SPORT;17490;27699;-0.05;3;C
TOYOTA;YARIS;2020;100;HYBRIDE;AUTOMATIQUE;ICONIC;19280;37520;-0.05;3;C
TOYOTA;YARIS;2020;100;HYBRIDE;AUTOMATIQUE;STANDARD;15400;67263;-0.0444;43;A
TOYOTA;YARIS;2021;116;HYBRIDE;AUTOMATIQUE;COLLECTION;20194;53935;-0.0226;24;B
TOYOTA;YARIS;2021;116;HYBRIDE;AUTOMATIQUE;DESIGN;19240;53365;-0.05885;58;A
TOYOTA;YARIS;2021;116;HYBRIDE;AUTOMATIQUE;ICONIC;19490;50783;-0.02209;11;B
TOYOTA;YARIS;2021;116;HYBRIDE;AUTOMATIQUE;STANDARD;17999;59837;-0.05983;73;A
TOYOTA;YARIS;2021;261;ESSENCE;AUTOMATIQUE;STANDARD;17490;38526;-0.05;3;C
TOYOTA;YARIS;2021;261;ESSENCE;MANUELLE;DESIGN;14290;70972;-0.08434;5;C
TOYOTA;YARIS;2021;261;ESSENCE;MANUELLE;STANDARD;36980;35357;-0.15;17;B
TOYOTA;YARIS;2022;116;HYBRIDE;AUTOMATIQUE;COLLECTION;22990;44352;-0.04406;119;A
TOYOTA;YARIS;2022;116;HYBRIDE;AUTOMATIQUE;DESIGN;20990;43525;-0.03423;262;A
TOYOTA;YARIS;2022;116;HYBRIDE;AUTOMATIQUE;GR SPORT;21990;38291;-0.03269;39;A
TOYOTA;YARIS;2022;116;HYBRIDE;AUTOMATIQUE;ICONIC;20980;35516;-0.067;17;B
TOYOTA;YARIS;2022;116;HYBRIDE;AUTOMATIQUE;STANDARD;19790;48867;-0.02226;289;A
TOYOTA;YARIS;2022;261;ESSENCE;AUTOMATIQUE;DESIGN;22490;31323;-0.05;4;C
TOYOTA;YARIS;2022;261;ESSENCE;AUTOMATIQUE;STANDARD;21490;55426;-0.05;3;C
TOYOTA;YARIS;2022;261;ESSENCE;MANUELLE;DESIGN;17490;29576;-0.07413;12;B
TOYOTA;YARIS;2022;261;ESSENCE;MANUELLE;STANDARD;16885;32828;-0.15;18;B
TOYOTA;YARIS;2023;70;ESSENCE;AUTOMATIQUE;DESIGN;20990;18139;-0.05;3;C
TOYOTA;YARIS;2023;70;ESSENCE;MANUELLE;DESIGN;17490;45139;-0.021;25;B
TOYOTA;YARIS;2023;70;ESSENCE;MANUELLE;STANDARD;16280;18603;-0.04394;53;A
TOYOTA;YARIS;2023;116;HYBRIDE;AUTOMATIQUE;COLLECTION;24590;37132;-0.03201;29;B
TOYOTA;YARIS;2023;116;HYBRIDE;AUTOMATIQUE;DESIGN;22925;36041;-0.04175;224;A
TOYOTA;YARIS;2023;116;HYBRIDE;AUTOMATIQUE;GR SPORT;24490;32276;-0.02074;72;A
TOYOTA;YARIS;2023;116;HYBRIDE;AUTOMATIQUE;ICONIC;21990;32339;-0.02603;6;C
TOYOTA;YARIS;2023;116;HYBRIDE;AUTOMATIQUE;STANDARD;19940;34756;-0.01302;304;A
TOYOTA;YARIS;2024;116;HYBRIDE;AUTOMATIQUE;COLLECTION;26990;14342;-0.075;29;B
TOYOTA;YARIS;2024;116;HYBRIDE;AUTOMATIQUE;DESIGN;24480;20083;-0.04867;272;A
TOYOTA;YARIS;2024;116;HYBRIDE;AUTOMATIQUE;GR SPORT;26890;17760;-0.05877;51;A
TOYOTA;YARIS;2024;116;HYBRIDE;AUTOMATIQUE;STANDARD;22900;21370;-0.01537;184;A
TOYOTA;YARIS;2024;280;ESSENCE;MANUELLE;STANDARD;18945;19351;-0.07028;8;C
TOYOTA;YARIS;2025;116;HYBRIDE;AUTOMATIQUE;COLLECTION;26990;5933;-0.00674;33;A
TOYOTA;YARIS;2025;116;HYBRIDE;AUTOMATIQUE;DESIGN;27990;5381;-0.075;248;A
TOYOTA;YARIS;2025;116;HYBRIDE;AUTOMATIQUE;GR SPORT;30990;6223;-0.1019;93;A
TOYOTA;YARIS;2025;116;HYBRIDE;AUTOMATIQUE;STANDARD;24990;6941;-0.13115;111;A
TOYOTA;YARIS;2025;130;HYBRIDE;AUTOMATIQUE;DESIGN;28590;2951;-0.05;3;C
TOYOTA;YARIS;2025;130;HYBRIDE;AUTOMATIQUE;STANDARD;27490;6950;-0.05;3;C
VOLKSWAGEN;AMAROK;2011;163;DIESEL;MANUELLE;STANDARD;14494;167954;-0.025;6;C
VOLKSWAGEN;AMAROK;2013;180;DIESEL;AUTOMATIQUE;HIGHLINE;24990;146105;-0.05;3;C
VOLKSWAGEN;AMAROK;2013;180;DIESEL;AUTOMATIQUE;STANDARD;19990;200330;-0.05;3;C
VOLKSWAGEN;AMAROK;2014;140;DIESEL;AUTOMATIQUE;STANDARD;17250;257769;-0.05;4;C
VOLKSWAGEN;AMAROK;2016;224;DIESEL;AUTOMATIQUE;STANDARD;23250;200333;-0.03161;10;C
VOLKSWAGEN;AMAROK;2017;224;DIESEL;AUTOMATIQUE;CARAT;26900;149627;-0.06363;7;C
VOLKSWAGEN;AMAROK;2017;224;DIESEL;AUTOMATIQUE;STANDARD;33000;139900;-0.08;5;C
VOLKSWAGEN;AMAROK;2018;224;DIESEL;AUTOMATIQUE;CARAT;29990;155332;-0.05;3;C
VOLKSWAGEN;AMAROK;2018;224;DIESEL;AUTOMATIQUE;STANDARD;31750;133500;-0.05;4;C
VOLKSWAGEN;AMAROK;2025;240;DIESEL;AUTOMATIQUE;STANDARD;68630;51;-0.15;10;C
VOLKSWAGEN;ARTEON;2017;150;DIESEL;AUTOMATIQUE;R-LINE;21750;137971;-0.0062;6;C
VOLKSWAGEN;ARTEON;2017;150;DIESEL;AUTOMATIQUE;STANDARD;19490;142337;-0.04255;11;B
VOLKSWAGEN;ARTEON;2018;150;DIESEL;AUTOMATIQUE;R-LINE;25990;117500;-0.07067;5;C
VOLKSWAGEN;ARTEON;2018;150;DIESEL;AUTOMATIQUE;STANDARD;20490;119000;-0.05;4;C
VOLKSWAGEN;ARTEON;2018;190;ESSENCE;AUTOMATIQUE;R-LINE;19987;122859;-0.05;3;C
VOLKSWAGEN;ARTEON;2019;150;DIESEL;AUTOMATIQUE;R-LINE;22945;146687;-0.05164;6;C
VOLKSWAGEN;ARTEON;2019;150;DIESEL;AUTOMATIQUE;STANDARD;19990;129580;-0.0123;5;C
VOLKSWAGEN;ARTEON;2019;150;ESSENCE;AUTOMATIQUE;R-LINE;19990;121130;-0.05;3;C
VOLKSWAGEN;ARTEON;2019;150;ESSENCE;AUTOMATIQUE;STANDARD;22745;98536;-0.05;4;C
VOLKSWAGEN;ARTEON;2019;190;DIESEL;AUTOMATIQUE;R-LINE;24990;99235;-0.05541;8;C
VOLKSWAGEN;ARTEON;2020;150;DIESEL;AUTOMATIQUE;R-LINE;25945;103382;-0.08;6;C
VOLKSWAGEN;ARTEON;2021;150;DIESEL;AUTOMATIQUE;R-LINE;29889;86851;-0.00733;16;B
VOLKSWAGEN;ARTEON;2021;150;DIESEL;AUTOMATIQUE;STANDARD;29900;83633;-0.06616;7;C
VOLKSWAGEN;ARTEON;2021;218;HYBRIDE;AUTOMATIQUE;R-LINE;28735;74060;-0.04859;6;C
VOLKSWAGEN;ARTEON;2021;218;HYBRIDE;AUTOMATIQUE;STANDARD;23490;99288;-0.08428;12;B
VOLKSWAGEN;ARTEON;2022;150;DIESEL;AUTOMATIQUE;R-LINE;31000;92039;-0.11294;11;B
VOLKSWAGEN;ARTEON;2022;150;DIESEL;AUTOMATIQUE;STANDARD;31450;61716;-0.11629;5;C
VOLKSWAGEN;ARTEON;2022;200;DIESEL;AUTOMATIQUE;R-LINE;32730;65370;-0.05;4;C
VOLKSWAGEN;ARTEON;2022;218;HYBRIDE;AUTOMATIQUE;R-LINE;32190;58439;-0.04957;7;C
VOLKSWAGEN;ARTEON;2022;218;HYBRIDE;AUTOMATIQUE;STANDARD;29445;51382;-0.0321;6;C
VOLKSWAGEN;ARTEON;2023;150;DIESEL;AUTOMATIQUE;R-LINE;35499;40233;-0.05;4;C
VOLKSWAGEN;ARTEON;2023;150;DIESEL;AUTOMATIQUE;STANDARD;32900;44693;-0.05;3;C
VOLKSWAGEN;ARTEON;2023;218;HYBRIDE;AUTOMATIQUE;R-LINE;35945;21681;-0.09823;8;C
VOLKSWAGEN;ARTEON;2024;218;HYBRIDE;AUTOMATIQUE;R-LINE;39990;6381;-0.0537;11;B
VOLKSWAGEN;ARTEON;2025;218;HYBRIDE;AUTOMATIQUE;R-LINE;48695;5025;-0.05;4;C
VOLKSWAGEN;CADDY;2004;75;DIESEL;MANUELLE;STANDARD;4245;231625;-0.02;4;C
VOLKSWAGEN;CADDY;2006;105;DIESEL;MANUELLE;STANDARD;3500;343807;-0.00796;7;C
VOLKSWAGEN;CADDY;2007;105;DIESEL;MANUELLE;STANDARD;4925;269497;-0.02;4;C
VOLKSWAGEN;CADDY;2008;75;DIESEL;MANUELLE;STANDARD;5150;206701;-0.01;6;C
VOLKSWAGEN;CADDY;2009;105;DIESEL;MANUELLE;STANDARD;5450;253150;-0.02;4;C
VOLKSWAGEN;CADDY;2010;102;DIESEL;MANUELLE;STANDARD;8400;188444;-0.02;11;B
VOLKSWAGEN;CADDY;2011;102;DIESEL;MANUELLE;STANDARD;8500;191672;-0.01081;7;C
VOLKSWAGEN;CADDY;2012;102;DIESEL;AUTOMATIQUE;STANDARD;11800;193998;-0.05;3;C
VOLKSWAGEN;CADDY;2012;102;DIESEL;MANUELLE;STANDARD;9150;247349;-0.025;10;C
VOLKSWAGEN;CADDY;2013;102;DIESEL;MANUELLE;STANDARD;7990;201665;-0.02133;11;B
VOLKSWAGEN;CADDY;2014;75;DIESEL;MANUELLE;STANDARD;9800;148732;-0.03379;9;C
VOLKSWAGEN;CADDY;2015;102;DIESEL;MANUELLE;STANDARD;12000;163456;-0.01214;15;B
VOLKSWAGEN;CADDY;2016;102;DIESEL;MANUELLE;STANDARD;12990;127547;-0.08;9;C
VOLKSWAGEN;CADDY;2016;150;DIESEL;AUTOMATIQUE;STANDARD;17000;143666;-0.05;3;C
VOLKSWAGEN;CADDY;2017;102;DIESEL;AUTOMATIQUE;STANDARD;15500;159318;-0.05;3;C
VOLKSWAGEN;CADDY;2017;102;DIESEL;MANUELLE;STANDARD;17500;115601;-0.05;3;C
VOLKSWAGEN;CADDY;2017;125;ESSENCE;AUTOMATIQUE;STANDARD;21890;113230;-0.05;3;C
VOLKSWAGEN;CADDY;2018;102;DIESEL;AUTOMATIQUE;STANDARD;20495;119350;-0.05;4;C
VOLKSWAGEN;CADDY;2018;102;DIESEL;MANUELLE;STANDARD;12800;199027;-0.05373;6;C
VOLKSWAGEN;CADDY;2019;102;DIESEL;MANUELLE;STANDARD;15120;149444;-0.005;6;C
VOLKSWAGEN;CADDY;2019;130;ESSENCE;AUTOMATIQUE;STANDARD;23645;109336;-0.04;6;C
VOLKSWAGEN;CADDY;2020;102;DIESEL;MANUELLE;STANDARD;20288;69883;-0.05;3;C
VOLKSWAGEN;CADDY;2021;122;DIESEL;AUTOMATIQUE;STANDARD;24480;106877;-0.04285;6;C
VOLKSWAGEN;CADDY;2021;122;DIESEL;MANUELLE;STANDARD;28390;44431;-0.075;5;C
VOLKSWAGEN;CADDY;2022;102;DIESEL;MANUELLE;STANDARD;24492;53354;-0.05;4;C
VOLKSWAGEN;CADDY;2022;122;DIESEL;AUTOMATIQUE;STANDARD;30990;69281;-0.075;5;C
VOLKSWAGEN;CADDY;2022;122;DIESEL;MANUELLE;STANDARD;23740;72493;-0.075;6;C
VOLKSWAGEN;CADDY;2024;122;DIESEL;AUTOMATIQUE;STANDARD;43950;6066;-0.05;3;C
VOLKSWAGEN;CADDY;2025;0;HYBRIDE;AUTOMATIQUE;LIFE;42900;2040;-0.00731;5;C
VOLKSWAGEN;CADDY;2025;102;DIESEL;MANUELLE;STANDARD;28594;4165;-0.05;4;C
VOLKSWAGEN;CADDY;2025;116;ESSENCE;AUTOMATIQUE;LIFE;35900;5700;-0.05;3;C
VOLKSWAGEN;CADDY;2025;116;ESSENCE;AUTOMATIQUE;STANDARD;44900;2513;-0.05;3;C
VOLKSWAGEN;CADDY;2025;122;DIESEL;AUTOMATIQUE;LIFE;38964;1529;-0.075;8;C
VOLKSWAGEN;CADDY;2025;122;DIESEL;AUTOMATIQUE;STANDARD;37156;1746;-0.075;11;B
VOLKSWAGEN;CALIFORNIA;2022;150;DIESEL;AUTOMATIQUE;STANDARD;63990;33050;-0.06034;7;C
VOLKSWAGEN;CALIFORNIA;2023;150;DIESEL;AUTOMATIQUE;STANDARD;64000;53605;-0.0142;5;C
VOLKSWAGEN;CALIFORNIA;2024;150;DIESEL;AUTOMATIQUE;STANDARD;78990;13060;-0.15;5;C
VOLKSWAGEN;CALIFORNIA;2025;150;DIESEL;AUTOMATIQUE;STANDARD;77490;1916;-0.075;12;B
VOLKSWAGEN;CARAVELLE;2014;180;DIESEL;MANUELLE;STANDARD;21500;219247;-0.05;3;C
VOLKSWAGEN;CARAVELLE;2018;150;DIESEL;AUTOMATIQUE;STANDARD;32980;147990;-0.05;3;C
VOLKSWAGEN;COCCINELLE;2012;200;ESSENCE;AUTOMATIQUE;STANDARD;9990;158324;-0.05;3;C
VOLKSWAGEN;COCCINELLE;2013;105;ESSENCE;MANUELLE;STANDARD;8990;134103;-0.05;5;C
VOLKSWAGEN;COCCINELLE;2014;105;ESSENCE;MANUELLE;STANDARD;11490;127585;-0.05;5;C
VOLKSWAGEN;COCCINELLE;2015;105;ESSENCE;MANUELLE;STANDARD;15490;78774;-0.05;5;C
VOLKSWAGEN;COCCINELLE;2017;105;ESSENCE;MANUELLE;STANDARD;14490;117633;-0.05;3;C
VOLKSWAGEN;CRAFTER;2025;140;DIESEL;AUTOMATIQUE;STANDARD;41736;10;-0.005;5;C
VOLKSWAGEN;GOLF;1990;90;ESSENCE;MANUELLE;GTI;13900;167236;-0.00718;11;B
VOLKSWAGEN;GOLF;1990;90;ESSENCE;MANUELLE;STANDARD;9499;184050;-0.02;11;B
VOLKSWAGEN;GOLF;1991;0;DIESEL;MANUELLE;STANDARD;3500;310066;-0.02;3;C
VOLKSWAGEN;GOLF;1991;90;ESSENCE;MANUELLE;GTI;10495;214390;-0.02;10;C
VOLKSWAGEN;GOLF;1991;90;ESSENCE;MANUELLE;STANDARD;8200;192655;-0.01;13;B
VOLKSWAGEN;GOLF;1992;174;ESSENCE;MANUELLE;GTI;4750;190066;-0.02;6;C
VOLKSWAGEN;GOLF;1992;174;ESSENCE;MANUELLE;STANDARD;11745;174250;-0.01;10;C
VOLKSWAGEN;GOLF;1993;90;ESSENCE;MANUELLE;GTI;6050;168455;-0.005;5;C
VOLKSWAGEN;GOLF;1993;90;ESSENCE;MANUELLE;STANDARD;13500;120764;-0.02;4;C
VOLKSWAGEN;GOLF;1994;90;ESSENCE;MANUELLE;GTI;6100;213250;-0.02;8;C
VOLKSWAGEN;GOLF;1994;90;ESSENCE;MANUELLE;STANDARD;3850;136963;-0.005;6;C
VOLKSWAGEN;GOLF;1995;0;DIESEL;MANUELLE;STANDARD;1050;297666;-0.00905;6;C
VOLKSWAGEN;GOLF;1995;75;ESSENCE;MANUELLE;GTI;3800;231524;-0.00607;11;B
VOLKSWAGEN;GOLF;1995;75;ESSENCE;MANUELLE;STANDARD;4994;199461;-0.01107;32;A
VOLKSWAGEN;GOLF;1996;75;ESSENCE;AUTOMATIQUE;STANDARD;7500;187500;-0.02;3;C
VOLKSWAGEN;GOLF;1996;75;ESSENCE;MANUELLE;GTI;6100;226875;-0.02;4;C
VOLKSWAGEN;GOLF;1996;75;ESSENCE;MANUELLE;STANDARD;2950;184697;-0.01135;26;B
VOLKSWAGEN;GOLF;1996;90;DIESEL;MANUELLE;GT;1500;272000;-0.02;3;C
VOLKSWAGEN;GOLF;1996;90;DIESEL;MANUELLE;STANDARD;1800;240095;-0.005;15;B
VOLKSWAGEN;GOLF;1997;90;ESSENCE;MANUELLE;GTI;7800;199449;-0.02;7;C
VOLKSWAGEN;GOLF;1997;90;ESSENCE;MANUELLE;STANDARD;2500;190429;-0.005;21;B
VOLKSWAGEN;GOLF;1997;110;DIESEL;MANUELLE;STANDARD;3095;265785;-0.01028;16;B
VOLKSWAGEN;GOLF;1998;0;ESSENCE;MANUELLE;STANDARD;8000;125833;-0.02;3;C
VOLKSWAGEN;GOLF;1998;90;DIESEL;MANUELLE;STANDARD;1875;287825;-0.02;4;C
VOLKSWAGEN;GOLF;2000;0;ESSENCE;MANUELLE;STANDARD;2700;153267;-0.02;4;C
VOLKSWAGEN;GOLF;2002;0;ESSENCE;MANUELLE;STANDARD;4870;162628;-0.02;4;C
VOLKSWAGEN;GOLF;2002;100;DIESEL;MANUELLE;STANDARD;3000;358166;-0.02;3;C
VOLKSWAGEN;GOLF;2005;105;DIESEL;MANUELLE;STANDARD;2990;242666;-0.02;3;C
VOLKSWAGEN;GOLF;2005;200;ESSENCE;MANUELLE;GTI;6500;207400;-0.00752;5;C
VOLKSWAGEN;GOLF;2006;105;DIESEL;MANUELLE;STANDARD;3745;216542;-0.01804;6;C
VOLKSWAGEN;GOLF;2006;250;ESSENCE;AUTOMATIQUE;STANDARD;17450;187420;-0.02;4;C
VOLKSWAGEN;GOLF;2006;250;ESSENCE;MANUELLE;STANDARD;10500;138520;-0.02;4;C
VOLKSWAGEN;GOLF;2007;105;DIESEL;MANUELLE;STANDARD;3695;203135;-0.02;6;C
VOLKSWAGEN;GOLF;2007;170;ESSENCE;AUTOMATIQUE;GTI;8500;165500;-0.02;3;C
VOLKSWAGEN;GOLF;2008;200;ESSENCE;MANUELLE;GTI;12990;116480;-0.02;5;C
